O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
493093,Tire Repairers and Changers,1.C.2.b,Leadership,IM,Importance,3.32,26,0.35,2.59,4.05,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.3.a,Cooperation,IM,Importance,3.76,27,0.3,3.13,4.38,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.3.b,Concern for Others,IM,Importance,3.65,27,0.25,3.14,4.16,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.3.c,Social Orientation,IM,Importance,2.81,27,0.31,2.17,3.45,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.4.a,Self Control,IM,Importance,3.98,27,0.2,3.56,4.4,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.4.b,Stress Tolerance,IM,Importance,3.96,26,0.14,3.66,4.26,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.86,26,0.16,3.52,4.2,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.5.a,Dependability,IM,Importance,4.36,26,0.13,4.1,4.62,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.5.b,Attention to Detail,IM,Importance,4.48,26,0.16,4.15,4.81,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.5.c,Integrity,IM,Importance,4.15,27,0.17,3.8,4.5,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.6,Independence,IM,Importance,4.03,27,0.2,3.63,4.43,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.7.a,Innovation,IM,Importance,3.6,27,0.25,3.09,4.11,N,Jul-14,Incumbent
493093,Tire Repairers and Changers,1.C.7.b,Analytical Thinking,IM,Importance,3.43,27,0.24,2.94,3.92,N,Jul-14,Incumbent
499011,Mechanical Door Repairers,1.C.1.a,Achievement/Effort,IM,Importance,3.68,38,0.28,3.12,4.24,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.1.b,Persistence,IM,Importance,3.69,38,0.28,3.13,4.26,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.1.c,Initiative,IM,Importance,3.75,38,0.29,3.16,4.34,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.2.b,Leadership,IM,Importance,3.49,38,0.43,2.61,4.37,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.3.a,Cooperation,IM,Importance,4.1,38,0.23,3.63,4.57,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.3.b,Concern for Others,IM,Importance,3.72,38,0.29,3.13,4.31,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.3.c,Social Orientation,IM,Importance,3.32,38,0.35,2.61,4.02,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.4.a,Self Control,IM,Importance,3.69,38,0.28,3.12,4.26,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.4.b,Stress Tolerance,IM,Importance,3.43,38,0.31,2.81,4.06,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.57,38,0.21,3.15,3.99,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.5.a,Dependability,IM,Importance,4.36,38,0.16,4.03,4.68,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.5.b,Attention to Detail,IM,Importance,4.13,38,0.23,3.67,4.58,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.5.c,Integrity,IM,Importance,3.93,38,0.31,3.3,4.56,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.6,Independence,IM,Importance,4.11,38,0.24,3.63,4.6,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.7.a,Innovation,IM,Importance,3.65,38,0.28,3.08,4.21,N,Jul-15,Incumbent
499011,Mechanical Door Repairers,1.C.7.b,Analytical Thinking,IM,Importance,3.5,38,0.48,2.53,4.47,N,Jul-15,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.1.a,Achievement/Effort,IM,Importance,3.65,28,0.16,3.32,3.97,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.1.b,Persistence,IM,Importance,3.45,28,0.14,3.17,3.73,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.1.c,Initiative,IM,Importance,3.74,28,0.12,3.5,3.99,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.2.b,Leadership,IM,Importance,3.48,28,0.17,3.13,3.82,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.3.a,Cooperation,IM,Importance,3.72,28,0.14,3.43,4.01,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.3.b,Concern for Others,IM,Importance,3.67,28,0.22,3.23,4.11,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.3.c,Social Orientation,IM,Importance,3.14,28,0.14,2.84,3.44,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.4.a,Self Control,IM,Importance,3.49,28,0.13,3.23,3.76,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.4.b,Stress Tolerance,IM,Importance,3.47,28,0.2,3.05,3.88,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.4.c,Adaptability/Flexibility,IM,Importance,3.61,28,0.13,3.34,3.87,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.5.a,Dependability,IM,Importance,4.15,28,0.08,3.98,4.32,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.5.b,Attention to Detail,IM,Importance,4.26,28,0.13,3.99,4.53,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.5.c,Integrity,IM,Importance,3.79,28,0.15,3.48,4.1,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.6,Independence,IM,Importance,3.82,28,0.16,3.5,4.15,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.7.a,Innovation,IM,Importance,3.41,28,0.15,3.11,3.72,N,Jul-17,Incumbent
499012,"Control and Valve Installers and Repairers, Except Mechanical Door",1.C.7.b,Analytical Thinking,IM,Importance,3.65,28,0.12,3.4,3.9,N,Jul-17,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.1.a,Achievement/Effort,IM,Importance,3.97,53,0.15,3.67,4.27,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.1.b,Persistence,IM,Importance,4.15,53,0.17,3.81,4.5,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.1.c,Initiative,IM,Importance,4.23,53,0.15,3.93,4.53,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.2.b,Leadership,IM,Importance,3.74,53,0.15,3.43,4.05,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.3.a,Cooperation,IM,Importance,4.13,52,0.16,3.82,4.45,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.3.b,Concern for Others,IM,Importance,4.05,52,0.22,3.61,4.49,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.3.c,Social Orientation,IM,Importance,3.11,52,0.21,2.7,3.52,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.4.a,Self Control,IM,Importance,4.23,52,0.15,3.92,4.54,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.4.b,Stress Tolerance,IM,Importance,4.04,52,0.19,3.65,4.43,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.82,51,0.22,3.38,4.26,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.5.a,Dependability,IM,Importance,4.35,52,0.12,4.1,4.59,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.5.b,Attention to Detail,IM,Importance,4.54,52,0.09,4.36,4.73,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.5.c,Integrity,IM,Importance,4.06,54,0.21,3.65,4.47,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.6,Independence,IM,Importance,4.45,54,0.09,4.27,4.64,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.7.a,Innovation,IM,Importance,3.85,53,0.14,3.57,4.13,N,Jul-14,Incumbent
499021.01,Heating and Air Conditioning Mechanics and Installers,1.C.7.b,Analytical Thinking,IM,Importance,4.36,54,0.09,4.18,4.55,N,Jul-14,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.1.a,Achievement/Effort,IM,Importance,3.71,38,0.11,3.48,3.93,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.1.b,Persistence,IM,Importance,4.06,38,0.1,3.86,4.25,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.1.c,Initiative,IM,Importance,3.91,38,0.13,3.65,4.18,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.2.b,Leadership,IM,Importance,3.7,38,0.1,3.5,3.9,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.3.a,Cooperation,IM,Importance,4.09,38,0.13,3.84,4.35,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.3.b,Concern for Others,IM,Importance,3.84,38,0.14,3.56,4.12,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.3.c,Social Orientation,IM,Importance,3.14,38,0.2,2.74,3.53,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.4.a,Self Control,IM,Importance,3.99,38,0.12,3.75,4.23,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.4.b,Stress Tolerance,IM,Importance,3.92,38,0.07,3.77,4.07,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.89,38,0.13,3.62,4.15,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.5.a,Dependability,IM,Importance,4.48,38,0.13,4.23,4.74,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.5.b,Attention to Detail,IM,Importance,4.34,38,0.09,4.16,4.53,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.5.c,Integrity,IM,Importance,4.39,38,0.12,4.15,4.63,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.6,Independence,IM,Importance,3.95,38,0.13,3.69,4.22,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.7.a,Innovation,IM,Importance,3.91,38,0.17,3.56,4.26,N,Jun-10,Incumbent
499021.02,Refrigeration Mechanics and Installers,1.C.7.b,Analytical Thinking,IM,Importance,4.24,38,0.17,3.91,4.58,N,Jun-10,Incumbent
499031,Home Appliance Repairers,1.C.1.a,Achievement/Effort,IM,Importance,3.58,19,0.22,3.12,4.03,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.1.b,Persistence,IM,Importance,3.86,19,0.21,3.41,4.3,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.1.c,Initiative,IM,Importance,3.82,19,0.21,3.37,4.26,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.2.b,Leadership,IM,Importance,3.43,19,0.11,3.19,3.67,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.3.a,Cooperation,IM,Importance,4.22,19,0.2,3.8,4.65,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.3.b,Concern for Others,IM,Importance,3.85,19,0.15,3.53,4.17,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.3.c,Social Orientation,IM,Importance,2.58,19,0.15,2.26,2.9,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.4.a,Self Control,IM,Importance,3.96,18,0.24,3.46,4.45,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.4.b,Stress Tolerance,IM,Importance,3.83,19,0.24,3.32,4.33,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.68,19,0.16,3.34,4.01,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.5.a,Dependability,IM,Importance,4.39,19,0.18,4.01,4.77,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.5.b,Attention to Detail,IM,Importance,4.47,19,0.21,4.03,4.9,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.5.c,Integrity,IM,Importance,4.64,19,0.17,4.27,5,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.6,Independence,IM,Importance,4.01,19,0.21,3.57,4.45,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.7.a,Innovation,IM,Importance,3,19,0.13,2.72,3.27,N,Aug-18,Incumbent
499031,Home Appliance Repairers,1.C.7.b,Analytical Thinking,IM,Importance,4.01,19,0.19,3.62,4.41,N,Aug-18,Incumbent
499041,Industrial Machinery Mechanics,1.C.1.a,Achievement/Effort,IM,Importance,3.7,44,0.17,3.35,4.05,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.1.b,Persistence,IM,Importance,3.86,44,0.14,3.57,4.15,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.1.c,Initiative,IM,Importance,3.88,44,0.17,3.54,4.22,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.2.b,Leadership,IM,Importance,3.66,44,0.16,3.35,3.98,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.3.a,Cooperation,IM,Importance,4.05,42,0.1,3.86,4.25,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.3.b,Concern for Others,IM,Importance,3.77,42,0.13,3.51,4.02,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.3.c,Social Orientation,IM,Importance,3.07,42,0.17,2.73,3.42,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.4.a,Self Control,IM,Importance,3.68,42,0.16,3.36,4,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.4.b,Stress Tolerance,IM,Importance,3.69,42,0.22,3.24,4.14,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.69,42,0.19,3.3,4.08,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.5.a,Dependability,IM,Importance,4.3,42,0.16,3.99,4.62,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.5.b,Attention to Detail,IM,Importance,4.25,42,0.12,4,4.5,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.5.c,Integrity,IM,Importance,3.74,44,0.15,3.43,4.04,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.6,Independence,IM,Importance,3.81,44,0.16,3.48,4.14,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.7.a,Innovation,IM,Importance,3.64,44,0.16,3.33,3.96,N,Jul-13,Incumbent
499041,Industrial Machinery Mechanics,1.C.7.b,Analytical Thinking,IM,Importance,3.89,44,0.15,3.58,4.19,N,Jul-13,Incumbent
499043,"Maintenance Workers, Machinery",1.C.1.a,Achievement/Effort,IM,Importance,3.76,40,0.23,3.3,4.22,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.1.b,Persistence,IM,Importance,3.91,40,0.21,3.49,4.33,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.1.c,Initiative,IM,Importance,4.13,39,0.16,3.81,4.44,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.2.b,Leadership,IM,Importance,3.9,40,0.26,3.37,4.43,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.3.a,Cooperation,IM,Importance,4.05,40,0.14,3.77,4.34,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.3.b,Concern for Others,IM,Importance,3.87,40,0.17,3.51,4.22,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.3.c,Social Orientation,IM,Importance,3.45,40,0.26,2.93,3.97,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.4.a,Self Control,IM,Importance,3.91,40,0.15,3.6,4.22,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.4.b,Stress Tolerance,IM,Importance,3.78,40,0.18,3.41,4.14,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.4.c,Adaptability/Flexibility,IM,Importance,3.93,40,0.18,3.56,4.3,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.5.a,Dependability,IM,Importance,4.33,40,0.11,4.11,4.55,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.5.b,Attention to Detail,IM,Importance,4.35,40,0.11,4.13,4.57,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.5.c,Integrity,IM,Importance,3.96,40,0.19,3.56,4.35,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.6,Independence,IM,Importance,4.05,40,0.18,3.69,4.41,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.7.a,Innovation,IM,Importance,4,40,0.22,3.55,4.45,N,Jul-15,Incumbent
499043,"Maintenance Workers, Machinery",1.C.7.b,Analytical Thinking,IM,Importance,3.86,40,0.19,3.47,4.25,N,Jul-15,Incumbent
499044,Millwrights,1.C.1.a,Achievement/Effort,IM,Importance,4.12,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.1.b,Persistence,IM,Importance,4.17,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.1.c,Initiative,IM,Importance,4.12,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.2.b,Leadership,IM,Importance,3.79,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.3.a,Cooperation,IM,Importance,4.29,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.3.b,Concern for Others,IM,Importance,3.88,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.3.c,Social Orientation,IM,Importance,3.36,22,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.4.a,Self Control,IM,Importance,3.96,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.4.b,Stress Tolerance,IM,Importance,4.21,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.25,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.5.a,Dependability,IM,Importance,4.67,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.5.b,Attention to Detail,IM,Importance,4.75,24,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.5.c,Integrity,IM,Importance,4.35,23,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.6,Independence,IM,Importance,3.55,22,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.7.a,Innovation,IM,Importance,3.65,23,,,,,Aug-18,Occupational Expert
499044,Millwrights,1.C.7.b,Analytical Thinking,IM,Importance,3.91,23,,,,,Aug-18,Occupational Expert
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.1.a,Achievement/Effort,IM,Importance,3.21,24,0.33,2.52,3.9,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.1.b,Persistence,IM,Importance,3.94,24,0.16,3.6,4.28,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.1.c,Initiative,IM,Importance,3.47,24,0.22,3.02,3.92,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.2.b,Leadership,IM,Importance,3.04,24,0.24,2.55,3.53,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.3.a,Cooperation,IM,Importance,3.62,24,0.13,3.35,3.89,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.3.b,Concern for Others,IM,Importance,3.42,24,0.41,2.58,4.26,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.3.c,Social Orientation,IM,Importance,2.92,24,0.38,2.13,3.7,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.4.a,Self Control,IM,Importance,3.87,24,0.19,3.49,4.26,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.4.b,Stress Tolerance,IM,Importance,3.65,24,0.21,3.22,4.09,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.4.c,Adaptability/Flexibility,IM,Importance,3.28,24,0.11,3.06,3.51,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.5.a,Dependability,IM,Importance,4.26,24,0.14,3.97,4.54,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.5.b,Attention to Detail,IM,Importance,4.16,24,0.27,3.61,4.72,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.5.c,Integrity,IM,Importance,3.27,24,0.26,2.74,3.81,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.6,Independence,IM,Importance,3.12,24,0.55,1.99,4.25,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.7.a,Innovation,IM,Importance,2.85,24,0.15,2.53,3.17,N,Jun-07,Incumbent
499045,"Refractory Materials Repairers, Except Brickmasons",1.C.7.b,Analytical Thinking,IM,Importance,2.77,24,0.24,2.26,3.27,N,Jun-07,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.1.a,Achievement/Effort,IM,Importance,3.48,27,0.25,2.97,3.99,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.1.b,Persistence,IM,Importance,3.47,27,0.33,2.79,4.15,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.1.c,Initiative,IM,Importance,3.62,27,0.22,3.16,4.08,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.2.b,Leadership,IM,Importance,3.86,27,0.33,3.18,4.54,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.3.a,Cooperation,IM,Importance,3.84,27,0.33,3.16,4.52,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.3.b,Concern for Others,IM,Importance,3.47,27,0.33,2.8,4.15,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.3.c,Social Orientation,IM,Importance,3.43,27,0.56,2.29,4.57,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.4.a,Self Control,IM,Importance,4,27,0.27,3.43,4.56,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.4.b,Stress Tolerance,IM,Importance,3.72,27,0.37,2.96,4.48,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.73,27,0.43,2.85,4.6,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.5.a,Dependability,IM,Importance,4.2,27,0.4,3.38,5,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.5.b,Attention to Detail,IM,Importance,4.04,27,0.46,3.1,4.99,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.5.c,Integrity,IM,Importance,3.63,27,0.22,3.18,4.08,N,Jul-12,Incumbent
499051,Electrical Power-Line Installers and Repairers,1.C.6,Independence,IM,Importance,3.6,27,0.23,3.13,4.06,N,Jul-12,Incumbent
